lorenterveen	The writing on E2 reminds me of the writing about Woot's deals of the day. #webshop2011
edchi	"Live blogging the #webshop2011 here: http://t.co/pxL4SVF I declare it to be in creative commons, so take the notes if you want."
katypearce	E2 backstory by @clifflampe http://t.co/bCDGDdB #webshop2011
pstamara	An awful lot of site tours today #webshop2011
lorenterveen	@clifflampe mentions guys sitting around taking an herbal remedy for their glaucoma..... #webshop2011
rlynn82	#webshop2011 takeaway: Get awesome data.
vschwanda	@lorenterveen i think that's where having access to users in addition to server logs comes into play #webshop2011
theBrarian	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
smunson	@danarotman there is that tradeoff between making a great product and a great research platform. I've found it a challenge. #webshop2011
lorenterveen	Living labs issue -- to what extent do activities of interest happen online or off? #webshop2011
smunson	"@katypearce meh. Having that data is HUGE advantage of living labs, but can use them w/ interviews, surveys, etc. Love the mix. #webshop2011"
katypearce	"success in this stuff is low, right? #webshop2011"
katypearce	Any other Michiganders here @clifflampe @wyoumans.... ? #webshop2011
danarotman	But if you build it will they come? RT @lorenterveen: Living labs are good if they have users... #webshop2011
lorenterveen	"Living labs are good if they have users, and users can do a range of interesting activities. #webshop2011"
smunson	"@wyoumans it turns out that if you write your plan up this way, the IRB has some concerns. #webshop2011"
pjrey	Haha... I ask people to contrib to the #Cyborgology blog all the time. Guess I'm ahead of the curve. #Webshop2011
cheeflo	.@pstamara the second part of my diss title is: an ethnographic study of sociotechnical transformation #webshop2011
lorenterveen	RT @smunson @lorenterveen where's @clampefake? #webshop2011 [can you resurrect him?]
wyoumans	"The benefit of creating living laboratories is that @clifflampe can "study the shit out of" users. ha ha #webshop2011"
pstamara	TY! @jvitak Wasn't until you linked it.. still so much to learn about this stuff in the US context for me. #webshop2011
jvitak	@pstamara Are you familiar with the Consortium for the Science of Sociotechnical Systems? http://t.co/6pMui0v #webshop2011
smunson	@lorenterveen where's @clampefake? #webshop2011
edchi	"@katypearce @clifflampe I talked about "living labs" in this publication: http://t.co/SkKLl0M #webshop2011"
pstamara	OMG..someone else finally uses sociotechnical as a concept here at #webshop2011... i r happy @clifflampe
katypearce	#webshop2011 @clifflampe sez living labs require server data.
axfelix	#webshop2011 chairs/schedule/things which wouldn't bother most people are driving me to do paralyzed-cat-stretches. I have such a bad back.
lorenterveen	RT @lorenterveen Now @clifflampe can't tweet. Who will take up the slack? #webshop2011
katypearce	Now @clifflampe's gonna talk about living labs at #webshop2011
clifflampe	@pstamara Sorry. Vague. International student in US use of FB. #webshop2011
pstamara	@clifflampe Which area? #webshop2011
clifflampe	I think Sally Tang at Cornell has done work in that area. #webshop2011
yardi	I think presenters hurry over to Twitter after their talks to see how it was received. /cc @katypearce #webshop2011
katypearce	Shoutouts for @quora and #AskMetaFilter as awesome question asking/answering sites #webshop2011
jvitak	"@Noleli I can't speak completely for Nicole & danah, but I think the want to highlight importance of interaction with network. #webshop2011"
agneseh	RT @jvitak: New SNS def from Ellison & boyd: uniquely identifiable profile; articulate connections; consume & interact w/ content streams. #webshop2011
pstamara	Wondering how we might be able to study groups of high net users who are not FB or SNS users? How would you find participants? #webshop2011
h_a_l_e	RT: @jeskak: define your sample but also define the technology at the time of data collection - nice point @nicole_ellison #webshop2011
Noleli	@jvitak Why content streams? Articulated connections between (non-static?) profiles not enough? @nicole_ellison @zephoria #webshop2011
edchi	@jvitak Definitional things are not useful. No technologist pays attention to them. Only focused on features that will get use. #webshop2011
marybethray	Fb profile is co-constructed by the network @nicole_ellison @Webshop2011
clifflampe	except for ads. #webshop2011
clifflampe	"@nicole_ellison "Social Scientists are not as good at describing the technological context of their studies" paraphrased @webshop2011"
danarotman	RT @jeskak: define your sample but also define the technology as we know it at the time of data collection - nice point @nicole_ellison #webshop2011
jeskak	define your sample but also define the technology as we know it at the time of data collection - nice point @nicole_ellison #webshop2011
eagschwarz	RT @jvitak: New SNS def from Ellison & boyd: uniquely identifiable profile; articulate connections; consume & interact w/ content streams. #webshop2011
jvitak	New SNS def from Ellison & boyd: uniquely identifiable profile; articulate connections; consume & interact w/ content streams. #webshop2011
jvitak	"@danarotman In my prelim, I used SEM, had a latent variable that included categories of friends and strength of tie. #webshop2011"
jvitak	"@danarotman Yes, but the weak/strong ties often span across all of these audiences (I have strong ties at MSU, HS, etc). #webshop2011"
katypearce	"if 1 escapes 2 college, do SNSs complicate that? (e.g. @zephoria's AfAm kid @ private school boundary mgmt problems.) #webshop2011"
danarotman	@jvitak Granovetter already postulated that weak ties are the ones bringing in info. #webshop2011
jvitak	"@danarotman Sure, it's a risk b/c you can never be sure someone in that group won't have relevant info (risky for bridging SC). #webshop2011"
jvitak	".@smunson @blurky (2010) talks abt Lowest Common Denominator effect, ie, we only post content appropriate for *all* audiences. #webshop2011"
danarotman	"@jvitak from the poster perspective - yeah. But within the group, I'm not sure. #webshop2011"
jenpre	"Like research that impacts, redefines, refines theory - nice example from @Ellison re Haythornthwaite latent ties. #webshop2011"
jvitak	"@danarotman It's more of me thinking, "would this group be confused/annoyed/completely disinterested by this post"? #webshop2011"
smunson	"@jvitak @lorenterveen yes. We find this in the health space, though our participants often find lists a burden and don't share. #webshop2011"
lorenterveen	"RT @schradie: @lorenterveen size doesn't matter - in your social network, that is - building social capital does #webshop2011"
schradie	"@lorenterveen size doesn't matter - in your social network, that is - building social capital does #webshop2011"
danarotman	@jvitak I wonder if that kind of segmentation causes higher degree of groupthink (too much homophily?) #webshop2011
clifflampe	/me misses @ronburt Hopefully he Tweets again soon. #webshop2011
jvitak	"@katypearce I did run a CFA on the 10 bridging items & removed two, then we took the average of the remaining 8 items. #webshop2011"
clifflampe	"I want to label the paper "The love we take is equal to the love we make" but we might get sued. #webshop2011"
HZack	@nellison talks about FB signals of relational investment as powerful predictors of bridging social capital #webshop2011
jvitak	"@vschwanda I have Lists for HS, undergrad, masters, PhD, academics in my field, Michiganders, and a Limited Profile group. #webshop2011"
jvitak	"@katypearce SEM didn't seem appropriate for our Hs, as we were only looking at predictors of bridging SC #webshop2011"
jvitak	@lorenterveen We argue ppl need to disclose to reap social capital. But some disclosures aren't appropriate for ALL audiences. #webshop2011
katypearce	#socialgrooming #webshop2011 http://t.co/7CUb1v3
pstamara	"Like the term "social grooming function" as it relates to FB group behaviour #webshop2011"
vschwanda	"@lorenterveen @jvitak exactly, what types of lists do you make? Relationship to you? Topic-based? Levels of disclosure? #webshop2011"
jeskak	"signals of relational investment scale by Ellison et al. bridging capital and imp of "real" friends in your social networks #webshop2011"
lorenterveen	"@jvitak Right, I understand about multiple lists, but it's more cognitive work to decide if someone belongs in 1 or N lists. #webshop2011"
jvitak	My prelim did/diss will look at context collapse: how we manage the many diverse audiences in our networks. #webshop2011
jvitak	@lorenterveen But people can be in multiple lists. And that overlap is not yet at 1. #webshop2011
jvitak	@vschwanda Primarily use them for geographically specific updates. No need to share info about a MI event with non-MI friends. #webshop2011
lorenterveen	"@jvitak For me, the problem is making distinctions. Many of my professional colleagues are friends, so why distinguish? #webshop2011"
katypearce	I use birthdays to evaluate if I should defriend people. #sorry #webshop2011
jvitak	@vschwanda Spent a lot of time upfront & now throw every new Friend into appropriate lists when I accept the request. #webshop2011
vschwanda	@katypearce @jvitak curious how you created/maintain and use your circles/lists #webshop2011
katypearce	"although passive reading can have cumulative effects, I'd bet. #webshop2011"
jvitak	@katypearce Biggest dif between Circles and Lists is that FB networks already established when feature rolled out. High costs. #webshop2011
clifflampe	Star Trek IV: a scale of did we go where no one had gone before. #webshop2011
jvitak	Other option for bonding social capital: Social Provisions Scales: http://t.co/paPCttO #webshop2011
rlynn82	Just presented on SNSs and social capital at ASA. Slides: http://t.co/nvWGQAb #webshop2011 @nicole_ellison
jvitak	Our research team is always working to improve on Williams (2006) measures. Other options 4 bridging: name/position generator. #webshop2011
jvitak	NameGenWeb FB app (from @blurky): apps.facebook.com/namegenweb/ #webshop2011
axfelix	"RT @jvitak: Haythornthwaite (2005) is great b/c of (1) latent tie discussion and (2) media multiplexity (i.e., closer tie = more channels) #webshop2011"
jvitak	@lorenterveen I do this all the time in FB through Lists. Recent study of mine: 31% of grad studnts use Lists for this purpose. #webshop2011
lorenterveen	"@pjrey @katypearce That's what I'd think, too. Have to ask @edchi if this is Google-approved releasable data. #webshop2011"
pjrey	@lorenterveen @katypearce I think few users even have separate circles on G+ Still a tech-elite. #Webshop2011
jvitak	Connection Strategies NMS paper @nicole_ellison mentioned is here: http://t.co/PgvJzjp #webshop2011
lorenterveen	@katypearce I wonder how many G+ users actually are maintaining communication with separate circles. Isn't this too demanding? #webshop2011
jvitak	"Haythornthwaite (2005) is great b/c of (1) latent tie discussion and (2) media multiplexity (i.e., closer tie = more channels) #webshop2011"
pjrey	Haha YES! RT @katypearce: Speaking of high school friends... http://t.co/u8iOFCk #webshop2011
katypearce	Speaking of high school friends... http://t.co/JrgW5M3 #webshop2011
katypearce	"But why I like G+ is that my "X" peeps don't have to read my status updates about "Y" stuff.... #webshop2011"
deanabea	"RT @ieleta: Motivation theories: self-interest, social exchange, collective action, contagion, balance, homophile, proximity (by @noshir) #Webshop2011"
deanabea	"RT @ieleta: Models of analysis of social networks: compositional, relational and multimodal (includes tasks impact) by @noshir #Webshop2011"
katypearce	"how do we signal "hey, I'm paying attention to you" on Facebook? @nicole_ellison #webshop2011"
clifflampe	"Here's a nice list of articles we've published this area, along with validated scales. #webshop2011 http://t.co/Fg5oSae"
lorenterveen	+1 @clifflampe's advice for kid's activities. #webshop2011
jhc5007	Totally cited @nicole_ellison in my master's thesis on how college students use FB to communicate with parents #webshop2011
jvitak	Here's a link to the recent (2011 HICSS) paper we wrote on bonding social capital: http://t.co/I9o6Neo #webshop2011 cc @nicole_ellison
jeromemcdonough	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
clifflampe	"We (OK, I) are trying to promote the idea of Lampe Units of social capital. Cash in 10 lampes to get help moving... @webshop2011"
sociographie	RT @marc_smith: Thanks @pjrey for the #Webshop2011 videos and slides http://t.co/jI3xFsY Great stuff!
sociographie	"RT @netwoman: Does Distance Still Matter in the Age of the Internet? by Mok, Carrasco & @barrywellman http://t.co/8deHpq0 #webshop2011"
sharoda	"Looks like #webshop2011 is rocking. Wish they would include NSF post-docs. cc @clifflampe, @edchi."
jvitak	What what! @nicole_ellison is on the floor! #yeahImHerAdvisee #INeedToSayThat #webshop2011
sharoda	"Looks like #webshop2011 is rocking. Wish they would involve NSF post-docs. cc @clifflampe, @edchi."
katypearce	At #webshop2011 @nicole_ellison is going to tell us about friends on Facebook.
cheeflo	"RT @netwoman: Does Distance Still Matter in the Age of the Internet? by Mok, Carrasco & @barrywellman http://t.co/8deHpq0 #webshop2011"
Shelia_Cotten	"RT @netwoman: Does Distance Still Matter in the Age of the Internet? by Mok, Carrasco & @barrywellman http://t.co/8deHpq0 #webshop2011"
netwoman	"Does Distance Still Matter in the Age of the Internet? by Mok, Carrasco & @barrywellman http://t.co/8deHpq0 #webshop2011"
lorenterveen	@opendna @barrywellman turns out webshop is a Dutch company. #webshop2011
Shelia_Cotten	RT @marc_smith: Thanks @pjrey for the #Webshop2011 videos and slides http://t.co/jI3xFsY Great stuff!
Shelia_Cotten	RT @eszter: MT @dagwood faculty jobs at Northwestern in Tech & Social Behavior http://t.co/jRaADgX http://t.co/7oWTWym [pdf] #webshop2011
p_usabilidade	"RT @jenpre: Paper by Judy and Gary Olson -"Distance Matters" - pub around 2005 - still useful #webshop2011"
katypearce	#webshop2011 the blog about fighting cheating we were talking about at lunch http://t.co/hBaNEPu
isagasp	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
sociographie	"RT @pjrey Japanese = 2nd most Tweeted language, Portuguese = 3rd #Webshop2011"
kallumadi	RT @marc_smith: Thanks @pjrey for the #Webshop2011 videos and slides http://t.co/jI3xFsY Great stuff!
jenoldyoung	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
barrywellman	RT @opendna: @barrywellman Why waste digits with year hashtags #webshop2011 do u think Twitter will remember next year? It doesn't remember last week!
opendna	@barrywellman Why waste digits with year hashtags #webshop2011 do u think Twitter will remember next year? It doesn't remember last week!
WebsterFrank	"RT @pjrey: Japanese = 2nd most Tweeted language, Portuguese = 3rd #Webshop2011"
opendna	RT @barrywellman: Y waste digits with 2011 hashtags #webshop2011 do u think Twitter will be here in 2111?
barrywellman	Y waste digits with 2011 hashtags #webshop2011 do u think Twitter will be here in 2111?
barrywellman	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
hangal	@jenpre some structural sig papers: http://t.co/PZ6nlfY and welser et al paper cited there. #webshop2011
pstamara	#webshop2011 breaks for lunch - back in 2ish hours
bkeegan	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
ieleta	"Models of analysis of social networks: compositional, relational and multimodal (includes tasks impact) by @noshir #Webshop2011"
netwoman	Looking for Gender: http://t.co/PnZ9mvU Dude looks like a lady: http://t.co/wIaUaQS #webshop2011
danarotman	whirlwind presentations...RT @karhai: @noshir @edchi just sent all sorts of neurons firing #webshop2011
cheeflo	"RT @pjrey: Japanese = 2nd most Tweeted language, Portuguese = 3rd #Webshop2011"
karhai	@noshir @edchi just sent all sorts of neurons firing #webshop2011
cuihua	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
barrywellman	RT @netwoman: lol! RT @pstamara @katypearce @noshir gave credit to Tracy Kennedy = @netwoman.. she can give you data/refs on gender issues #webshop2011
pjrey	Anecdotally female membership in my LARP group is up from ~20% to ~45% over last 10 years. Demographic shift in gaming? #webshop2011
cheeflo	"RT @netwoman: new/diff ways 2 spend time w ppl; better than TV, no? RT @jvitak ...spend time with your man is by raiding in WoW with him... #webshop2011"
odainai	"RT @pjrey: Japanese = 2nd most Tweeted language, Portuguese = 3rd #Webshop2011"
netwoman	lol! RT @pstamara @katypearce @noshir gave credit to Tracy Kennedy = @netwoman.. she can give you data/refs on gender issues #webshop2011
ieleta	"Motivation theories: self-interest, social exchange, collective action, contagion, balance, homophile, proximity (by @noshir) #Webshop2011"
barrywellman	"RT @netwoman: new/diff ways 2 spend time w ppl; better than TV, no? RT @jvitak ...spend time with your man is by raiding in WoW with him... #webshop2011"
netwoman	"new/diff ways 2 spend time w ppl; better than TV, no? RT @jvitak ...spend time with your man is by raiding in WoW with him... #webshop2011"
jintrone	@smunson Ah!! Thank you! And serious thanks for all the tweeing... #webshop2011
ieleta	Most complete set of theories I've seen on motivation for participation by @noshir #Webshop2011
barrywellman	"RT @pjrey: Japanese = 2nd most Tweeted language, Portuguese = 3rd #Webshop2011"
netwoman	Survey with EQ2 sample shows women play w family more often than men do - partners are incentive 2 play @pstamara @katypearce #webshop2011
pstamara	@katypearce @noshir gave credit to Tracy Kennedy = @netwoman.. she can give you data/refs on gender issues #webshop2011
pjrey	inferred from lack of gender homphily? MT @katypearce @noshir female partners in MMOs b/c they wanna hang with their partner #webshop2011
smunson	@jintrone n.b. that those are old; new ones are going up at http://t.co/57phzBT #webshop2011
katypearce	.@bkeegan as a flag carrier #webshop2011 http://t.co/JhtcG1Z
pstamara	"@jvitak No one said only way.. but if your SO likes something, it is rational that you might try it out too #relationshipadvice #webshop2011"
alexleavitt	"Wish I were at #webshop2011. But it was recommended I actually attend the very first week of my PhD program, haha."
danarotman	"Love is definitely a motivation for women playing MMOs, just to stay in touch with their male partners... #webshop2011"
jvitak	"If the only way to spend time with your man is by raiding in WoW with him, you need to find a new man. #relationshipadvice #webshop2011"
CatinStack	"RT @HZack: @noshir How dose composition (diversity, cosmopolitan nature) of technology-mediated social participation influence outcomes? #webshop2011"
jintrone	Thanks for @noshir 's slides @smunson - <envy_watching _tweets>almost like I'm there! </envy_watching_tweets> #webshop2011
katypearce	.@noshir claims that female partners are in MMOs because they wanna hang with their partner. evidence for this? #webshop2011
pstamara	Shoutout to @netwoman in #webshop2011 around why females prefer to play MMOs with males
jenpre	Concept of structural signatures is helpful - refs to papers would be appreciated. #webshop2011
clifflampe	"Shout out to @bkeegan ! He should be here, btw. #webshop2011"
pjrey	@noshir structural signatures of gold farmers almost identical to drug traffickers #Webshop2011
jvitak	"Good (oldish) article about playing WoW. "Alone together?" Duchenaut et al. (CHI 2006): http://t.co/avvDu3J #webshop2011"
barrywellman	"RT @HZack: @noshir How dose composition (diversity, cosmopolitan nature) of technology-mediated social participation influence outcomes? #webshop2011"
jenpre	RT @smunson: The table of theories and situations (goals?) @noshir is presenting is on slide of http://t.co/LUSP8yG; I like it. #webshop2011
pjrey	"@noshir MMOGs "can be real for people," so he prefers "offline" to "real world" #Webshop2011"
pstamara	"Loving these graphics on partnerships, trade, mail and IM relationship patterns in @noshir EQ data set #webshop2011"
HZack	"@noshir How dose composition (diversity, cosmopolitan nature) of technology-mediated social participation influence outcomes? #webshop2011"
jvitak	@schradie Only if you have hours and hours available to spend playing (and not fail out of grad school). #webshop2011
bblodgett	RT @netwoman: yes! or another MMO :) RT @schradie @noshir told the NSF that WoW & academics both work collaboratively-should I start playing? #webshop2011
netwoman	yes! or another MMO :) RT @schradie @noshir told the NSF that WoW & academics both work collaboratively-should I start playing? #webshop2011
pstamara	How does the cosmopolitan indicator measure how good/bad your tank and healer are in your group? as relates to your deaths #webshop2011
ThirysTheory	"RT @clifflampe: Sometimes, in dark moments, I sit and wallow in envy of @noshir 's virtual worlds data #webshop2011"
smunson	The table of theories and situations (goals?) @noshir is presenting is on slide of http://t.co/LUSP8yG; I like it. #webshop2011
schradie	@noshir told the NSF that WoW and academics both work collaboratively - should I start playing? #webshop2011
ThirysTheory	5 minute flash mob! count me in. :-)@clifflampe Who's up for a #webshop2011 Wailing Caverns run this evening?
ieleta	RT @yardi: .@noshir loves Economist but they got The Death of Distance dead wrong. Most of us with family/friends elsewhere would agree! #webshop2011
bkeegan	"Interesting, I don't ;-) RT @clifflampe: Sometimes, in dark moments, I sit and wallow in envy of @noshir 's virtual worlds data #webshop2011"
yardi	"Love is definitely a motivation for @noshir, or at least building lovegety's to help other people find love. #webshop2011"
clifflampe	"Sometimes, in dark moments, I sit and wallow in envy of @noshir 's virtual worlds data #webshop2011"
clifflampe	Who's up for a #webshop2011 Wailing Caverns run this evening?
pstamara	@jvitak this never happens in the raids/instances/playgroups I've done in WoW #webshop2011
pjrey	@jvitak What kind of golf are you playing? @OwenLivermore #Webshop2011
MO_GY	RT @pstamara: Nice to see non-human actors getting equal billing as social actants in TMSP here at #webshop2011
jvitak	"@OwenLivermore At least in golf, you don't have random ppl running up to you while you're playing & start hitting/cursing at u. #webshop2011"
lorenterveen	RT @pstamara: Nice to see non-human actors getting equal billing as social actants in TMSP here at #webshop2011
pstamara	Nice to see non-human actors getting equal billing as social actants in TMSP here at #webshop2011
OwenLivermore	#webshop2011: @noshir - WoW is the new golf in the 21st century for social networking. Also equally frustrating.
sivavaid	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
sociographie	"RT @pjrey: Japanese = 2nd most Tweeted language, Portuguese = 3rd #Webshop2011"
jvitak	@pstamara In case you wanted a direct link to the article: http://t.co/5qWwxzH #webshop2011
pstamara	"@noshir shouts out to WoW play motivations as social activity, based on work from Joy Ito #webshop2011 #GRAND_NCE"
jahendler	RT @jenpre: Maryland's iSchool wants to hire an assistant prof in social comms/soc networking/CSCW/soc comp. Ideally related to info man #webshop2011
